boundary_date,offset_days,maturity_date,cashflow_count,dirty_price,central_slope_per_year,second_difference
2028-11-15,7,2028-11-22,7,100.97955159866427,,
2029-05-15,-7,2029-05-08,7,101.04504052472376,,
2029-05-15,-6,2029-05-09,7,101.04528051208564,0.089365763631121808,9.7006933970078535E-06
2029-05-15,-5,2029-05-10,7,101.04553020014092,0.092857053623447428,9.4296627253243059E-06
2029-05-15,-4,2029-05-11,7,101.04578931785892,0.17245871129023982,0.00042674380394203126
2029-05-15,-3,2029-05-12,7,101.04647517938086,0.13145199200629065,-0.00065143815618284862
2029-05-15,-2,2029-05-13,7,101.04650960274662,0.010389489947542074,-1.1918019481527153E-05
2029-05-15,-1,2029-05-14,7,101.0465321080929,0.047807504815189361,0.000216948237934389
2029-05-15,0,2029-05-15,7,101.04677156167712,0.21668668952816716,0.00070841715775316061
2029-05-15,1,2029-05-16,8,101.04771943241909,0.21640171366197336,-0.0007099786693487431
2029-05-15,2,2029-05-17,8,101.0479573244917,0.086702472719721868,-7.0210293756645115E-07
2029-05-15,3,2029-05-18,8,101.04819451446139,0.20972500254853088,0.00067479815679405419
2029-05-15,4,2029-05-19,8,101.04910650258786,0.2143299290564471,-0.00064956568277807492
2029-05-15,5,2029-05-20,8,101.04936892503156,0.092575669461290033,-1.758094514059394E-05
2029-05-15,6,2029-05-21,8,101.04961376653011,0.13023504750048431,0.00022393370151974068
2029-05-15,7,2029-05-22,8,101.05008254173019,,
2029-11-15,-7,2029-11-08,8,101.04417613290043,,
2029-11-15,-6,2029-11-09,8,101.04418861725651,0.00075015904027253555,-2.0858251659205962E-05
2029-11-15,-5,2029-11-10,8,101.04418024336093,0.0061389007150935981,5.0385603302061099E-05
2029-11-15,-4,2029-11-11,8,101.04422225506865,0.013975644468899873,-7.4445416373691842E-06
2029-11-15,-3,2029-11-12,8,101.04425682223473,0.012590772058906907,-1.4380033519501012E-07
2029-11-15,-2,2029-11-13,8,101.04429124560048,0.0085487122201044485,-2.2004472754133531E-05
2029-11-15,-1,2029-11-14,8,101.04430366449347,0.0045179608168410823,-8.1836304843818652E-08
2029-11-15,0,2029-11-15,8,101.04431600155016,0.13421395321408625,0.00071074480834454334
2029-11-15,1,2029-11-16,9,101.04503908341519,0.13059046225837534,-0.00073059955330734283
2029-11-15,2,2029-11-17,9,101.04503156572692,0.0028095709312481176,3.0430285761440246E-05
2029-11-15,3,2029-11-18,9,101.0450544783244,0.053295642725075254,0.00024620572406774954
2029-11-15,4,2029-11-19,9,101.04532359664596,0.095379655798062402,-1.5608392160970652E-05
2029-11-15,5,2029-11-20,9,101.04557710657535,0.088853147948739775,-2.0153294684632783E-05
2029-11-15,6,2029-11-21,9,101.04581046321006,0.084393995008298361,-4.2804200575119467E-06
2029-11-15,7,2029-11-22,9,101.04603953942471,,
2030-05-15,-7,2030-05-08,9,101.03536124540022,,
2030-05-15,-6,2030-05-09,9,101.03516018333391,-0.073224171844366026,8.957937467357624E-07
2030-05-15,-5,2030-05-10,9,101.03496001706135,-0.14963265109649626,-0.00041957239238854527
2030-05-15,-4,2030-05-11,9,101.0343402783964,-0.10679379854625637,0.00065430583101999673
2030-05-15,-3,2030-05-12,9,101.03437484556247,0.012590772056313426,-1.4380032098415541E-07
2030-05-15,-2,2030-05-13,9,101.03440926892821,-0.030364846069943496,-0.00023522944968590309
2030-05-15,-1,2030-05-14,9,101.03420846284428,-0.073297425679577088,-1.7561873733029643E-08
2030-05-15,0,2030-05-15,9,101.03400763919846,0.056873389129208363,0.00071328230055200947
2030-05-15,1,2030-05-16,10,101.0345200978532,0.056951807959606526,-0.00071285260833064967
2030-05-15,2,2030-05-17,10,101.03431970389961,-0.15314196616291298,-0.0004383461539845257
2030-05-15,3,2030-05-18,10,101.03368096379204,-0.067455975948824687,0.00090785842913021497
2030-05-15,4,2030-05-19,10,101.03395008211359,0.097695958850785303,-2.9163206392013308E-06
2030-05-15,5,2030-05-20,10,101.03421628411451,0.052790564647651195,-0.00024314063389851981
2030-05-15,6,2030-05-21,10,101.03423934548152,0.010406890602183694,1.0901324060341722E-05
2030-05-15,7,2030-05-22,10,101.0342733081726,,
2030-11-15,-7,2030-11-08,10,100.95709780544421,,
2030-11-15,-6,2030-11-09,10,100.95541787244028,-0.30146833984201038,0.00170798469365252
2030-11-15,-5,2030-11-10,10,100.95544592413,0.016834599298007902,3.6141000265388357E-05
2030-11-15,-4,2030-11-11,10,100.95551011681999,0.018023673728073675,-2.9625523936260834E-05
2030-11-15,-3,2030-11-12,10,100.95554468398605,-0.065215812528727213,-0.00042648125007360704
2030-11-15,-2,2030-11-13,10,100.95515276990203,-0.14438228892558413,-7.3076616899925284E-06
2030-11-15,-1,2030-11-14,10,100.95475354815632,-0.1457072123145764,4.7807503733565682E-08
2030-11-15,0,2030-11-15,10,100.95435437421811,-0.16878388445061177,-0.00012649532605735203
2030-11-15,1,2030-11-16,11,100.95382870495385,-0.091302964538542142,0.00055104831187691161
2030-11-15,2,2030-11-17,11,100.95385408400146,0.011526693502652563,1.2401869170730606E-05
2030-11-15,3,2030-11-18,11,100.95389186491825,-0.020573707013618048,-0.00018829447473933669
2030-11-15,4,2030-11-19,11,100.95374135136029,-0.055912835959119889,-5.3445879757418879E-06
2030-11-15,5,2030-11-20,11,100.95358549321436,-0.059878762584162359,-1.6386516819011376E-05
2030-11-15,6,2030-11-21,11,100.95341324855161,-0.060867698060640407,1.0967692290364539E-05
2030-11-15,7,2030-11-22,11,100.95325197158115,,
2031-05-15,-7,2031-05-08,11,100.87597525373587,,
2031-05-15,-6,2031-05-09,11,100.8753807847317,-0.43625373373444631,-0.0012014934093826923
2031-05-15,-5,2031-05-10,11,100.87358482231815,-0.31604797455276668,0.0018601551035288821
2031-05-15,-4,2031-05-11,11,100.87364901500813,0.018023673733260637,-2.9625523879417415E-05
2031-05-15,-3,2031-05-12,11,100.87368358217422,-0.098882818518113424,-0.00061095799530619388
2031-05-15,-2,2031-05-13,11,100.87310719134501,-0.21170456660627224,-7.2433640809776989E-06
2031-05-15,-1,2031-05-14,11,100.87252355715172,-0.21300602270361679,1.1209779415821686E-07
2031-05-15,0,2031-05-15,11,100.87194003505623,-0.082437761897722339,0.00071533042716964701
2031-05-15,1,2031-05-16,12,100.8720718433879,-0.30096835551166379,-0.0019127583373830248
2031-05-15,2,2031-05-17,12,100.87029089338219,-0.31812835873147094,0.0018187309224799719
2031-05-15,3,2031-05-18,12,100.87032867429896,0.056647871371779956,0.00023483746164743025
2031-05-15,4,2031-05-19,12,100.87060129267738,-0.011772518221384587,-0.00060974370599353733
2031-05-15,5,2031-05-20,12,100.8702641673498,-0.1260294098239001,-1.6321453472301073E-05
2031-05-15,6,2031-05-21,12,100.86991072056875,-0.12699459862339779,1.1032747721628766E-05
2031-05-15,7,2031-05-22,12,100.86956830653543,,
2031-11-15,-7,2031-11-08,12,100.72944650134542,,
2031-11-15,-6,2031-11-09,12,100.72946618213142,0.011812412548977136,2.5363976220660334E-05
2031-11-15,-5,2031-11-10,12,100.72951122689364,-0.26578568368030631,-0.0015464494350112545
2031-11-15,-4,2031-11-11,12,100.72800982222084,-0.26769784497489013,0.0015359718388765486
2031-11-15,-3,2031-11-12,12,100.72804438938692,-0.12975329479424147,-0.00078011128994148748
2031-11-15,-2,2031-11-13,12,100.72729884526306,-0.27343376856300949,-7.1789772846386768E-06
2031-11-15,-1,2031-11-14,12,100.72654612216192,-0.55692320074964385,-0.0015461877744229469
2031-11-15,0,2031-11-15,12,100.72424721128635,-0.28466843849269452,0.0030379946908993816
2031-11-15,1,2031-11-16,13,100.72498629510169,0.14206449977713476,-0.00069973201544826225
2031-11-15,2,2031-11-17,13,100.72502564690157,-0.12670463569815382,-0.00077297557619715462
2031-11-15,3,2031-11-18,13,100.72429202312526,-0.22533061705338753,0.00023255924000409323
2031-11-15,4,2031-11-19,13,100.72379095858895,-0.183229289426734,-1.867033830649234E-06
2031-11-15,5,2031-11-20,13,100.72328802701881,-0.18653683651450592,-1.625651185577226E-05
2031-11-15,6,2031-11-21,13,100.72276883893682,-0.47219095803548328,-0.0015489715512728708
2031-11-15,7,2031-11-22,13,100.72070067930355,,
2032-05-15,-7,2032-05-08,13,100.57572982470985,,
2032-05-15,-6,2032-05-09,13,100.57574950549584,0.011812412546383655,2.5363976234871188E-05
2032-05-15,-5,2032-05-10,13,100.57579455025805,-0.15077371993417188,-0.00091624689393654535
2032-05-15,-4,2032-05-11,13,100.57492334812633,-0.32437264333157856,-3.498008358349125E-05
2032-05-15,-3,2032-05-12,13,100.57401716591103,-0.32976025372480677,5.4589307438845935E-06
2032-05-15,-2,2032-05-13,13,100.57311644262647,-0.33006269626529416,-7.1161501438155028E-06
2032-05-15,-1,2032-05-14,13,100.57220860319177,-0.66903382133105538,-0.0018502598776137802
2032-05-15,0,2032-05-15,13,100.56945050387945,-0.36847032819697034,0.0034971831276635612
2032-05-15,1,2032-05-16,14,100.5701895876948,0.14206449977713476,-0.00069973201547668396
2032-05-15,2,2032-05-17,14,100.57022893949467,-0.15443964836936885,-0.00092494824833977418
2032-05-15,3,2032-05-18,14,100.5693433430462,-0.2807891122228412,0.00023262241900567915
2032-05-15,4,2032-05-19,14,100.56869036901674,-0.23866472606307809,-1.8038647056073387E-06
2032-05-15,5,2032-05-20,14,100.56803559112257,-0.24194921821230508,-1.6193352550430973E-05
2032-05-15,6,2032-05-21,14,100.56736461987585,-0.58292352696074801,-0.0018521590241533659
2032-05-15,7,2032-05-22,14,100.56484148960497,,
2032-11-15,-7,2032-11-08,14,100.37650894414988,,
2032-11-15,-6,2032-11-09,14,100.37544764009913,-0.38313869631803499,2.3217984690404592E-05
2032-11-15,-5,2032-11-10,14,100.37440955403306,-0.57225944785162852,-0.0010594960752854377
2032-11-15,-4,2032-11-11,14,100.37231197189172,-0.37554841236939751,0.0021373647628593062
2032-11-15,-3,2032-11-12,14,100.37235175451323,-0.58015678208246158,-0.003258506514711712
2032-11-15,-2,2032-11-13,14,100.36913303062003,-0.57988744707735407,0.0032599823229588765
2032-11-15,-1,2032-11-14,14,100.36917428904979,0.016385891979560085,7.2688499557216346E-06
2032-11-15,0,2032-11-15,14,100.36922281632951,-0.050610870150720189,-0.0003743743958750656
2032-11-15,1,2032-11-16,15,100.36889696921335,-0.2470232420017382,-0.00070185777865106047
2032-11-15,2,2032-11-17,15,100.36786926431854,-0.37417260049270595,5.148965001922079E-06
2032-11-15,3,2032-11-18,15,100.36684670838874,-0.33076801358621566,0.00023268438791035351
2032-11-15,4,2032-11-19,15,100.36605683684684,-0.68018825769648572,-0.0021473158624871758
2032-11-15,5,2032-11-20,15,100.36311964944245,-0.48762728559765378,0.0032024444767273508
2032-11-15,6,2032-11-21,15,100.3633849065148,0.10012006880000257,1.8088972026930605E-05
2032-11-15,7,2032-11-22,15,100.36366825255917,,
2033-05-15,-7,2033-05-08,15,100.18101448272537,,
2033-05-15,-6,2033-05-09,15,100.18103664755068,-0.20869533195089218,-0.0011878657161048523
2033-05-15,-5,2033-05-10,15,100.17987094665989,-0.42085440705687205,2.5350236072085863E-05
2033-05-15,-4,2033-05-11,15,100.17873059600517,-0.42209527086953358,-3.2149489840094247E-05
2033-05-15,-3,2033-05-12,15,100.1775580958606,-0.42815385350142066,-1.0482232113417922E-06
2033-05-15,-2,2033-05-13,15,100.17638454749283,-0.86721440394995852,-0.0024047630121231123
2033-05-15,-1,2033-05-14,15,100.17280623611293,-0.64418559828038013,0.0036268386596276514
2033-05-15,0,2033-05-15,15,100.17285476339266,0.14427557927383816,0.00069349655984751735
2033-05-15,1,2033-05-16,16,100.17359678723224,-0.074827511273234393,-0.0018940614395575039
2033-05-15,2,2033-05-17,16,100.17244474963226,-0.41954318698341098,5.2084219674952692E-06
2033-05-15,3,2033-05-18,16,100.17129792045425,-0.37611690030740164,0.00023274383379146002
2033-05-15,4,2033-05-19,16,100.17038383511003,-0.33473962996101392,-6.0190647701574562E-06
2033-05-15,5,2033-05-20,16,100.16946373070104,-0.77415975650882984,-0.0024017624505603408
2033-05-15,6,2033-05-21,16,100.16614186384149,-0.55453004876799383,0.0036052129039347847
2033-05-15,7,2033-05-22,16,100.16642520988587,,
2033-11-15,-7,2033-11-08,16,99.935525187721183,,
2033-11-15,-6,2033-11-09,16,99.934221265749869,-0.4712588206951196,2.5603829229225994E-05
2033-11-15,-5,2033-11-10,16,99.932942947607785,-1.1909754658067229,-0.0039692566791558193
2033-11-15,-4,2033-11-11,16,99.927695372786545,-0.94909262590405774,0.0052946421032800117
2033-11-15,-3,2033-11-12,16,99.927742440068585,0.016905140544025699,-1.5036569891435647E-06
2033-11-15,-2,2033-11-13,16,99.927788003693635,0.017867169972767272,6.7750511192343765E-06
2033-11-15,-1,2033-11-14,16,99.927840342369805,-0.22418451083535018,-0.001333085630889741
2033-11-15,0,2033-11-15,16,99.926559595415085,-0.3363845285610978,0.00071829101321441158
2033-11-15,1,2033-11-16,17,99.92599713947358,-0.33285608079154372,-0.00069895705283329335
2033-11-15,2,2033-11-17,17,99.924735726479241,-0.45945463671149156,5.2663354637161319E-06
2033-11-15,3,2033-11-18,17,99.923479579820366,-0.89401448195481237,-0.0023864161724134192
2033-11-15,4,2033-11-19,17,99.919837016989078,-0.61356435899963202,0.0039231291749075581
2033-11-15,5,2033-11-20,17,99.920117583332697,0.1018160913940136,-3.2362960382670281E-06
2033-11-15,6,2033-11-21,17,99.920394913380278,-0.13630790876497656,-0.0013015527459288023
2033-11-15,7,2033-11-22,17,99.91937069068193,,
2034-05-15,-7,2034-05-08,17,99.699946309198822,,
2034-05-15,-6,2034-05-09,17,99.698541352018026,-0.50812657571913888,2.5659152171897404E-05
2034-05-15,-5,2034-05-10,17,99.697162053989402,-0.50106431686394615,1.3038156623679242E-05
2034-05-15,-4,2034-05-11,17,99.695795794117402,-0.50105390134316252,-1.2981085276919657E-05
2034-05-15,-3,2034-05-12,17,99.694416553160124,-1.0264009617188208,-0.002865632944178742
2034-05-15,-2,2034-05-13,17,99.690171679258668,-0.76513767861470683,0.0042972125776259418
2034-05-15,-1,2034-05-14,17,99.690224017934838,0.018788838817904718,-1.7248108719059019E-06
2034-05-15,0,2034-05-15,17,99.690274631800136,-0.11127547457750353,-0.00071095635841800231
2034-05-15,1,2034-05-16,18,99.689614289307016,-0.36857462285627918,-0.00069890198831501493
2034-05-15,2,2034-05-17,18,99.688255044825581,-0.49515308239001854,5.3213881301417132E-06
2034-05-15,3,2034-05-18,18,99.686901121732276,-0.45253551162581118,0.00022819954756414518
2034-05-15,4,2034-05-19,18,99.685775398186536,-0.9239539252855522,-0.0028113141429599864
2034-05-15,5,2034-05-20,18,99.681838360497835,-0.66789664450176645,0.0042143677362957987
2034-05-15,6,2034-05-21,18,99.68211569054543,0.10280528776949183,8.6565501220547958E-06
2034-05-15,7,2034-05-22,18,99.682401677143147,,
2034-11-15,-7,2034-11-08,18,99.417461479479755,,
2034-11-15,-6,2034-11-09,18,99.415969830329828,-0.53975938962285142,2.5712603289207436E-05
2034-11-15,-5,2034-11-10,18,99.414503893783191,-1.0876912241767656,-0.0030280788200229836
2034-11-15,-4,2034-11-11,18,99.410009878416531,-0.8100998811152138,0.004549127275154774
2034-11-15,-3,2034-11-12,18,99.410064990325026,0.020079506983563533,-1.9912118887077668E-07
2034-11-15,-2,2034-11-13,18,99.410119903112331,-0.25754659943945768,-0.001521039818115355
2034-11-15,-1,2034-11-14,18,99.408653776081522,-0.53578765488936142,-3.5687048978161329E-06
2034-11-15,0,2034-11-15,18,99.407184080345814,-0.4039934292977776,0.00072572884512567271
2034-11-15,1,2034-11-16,19,99.406440113455233,-0.39908784185669788,-0.00069884891394167425
2034-11-15,2,2034-11-17,19,99.404997297650709,-1.0709081084406691,-0.0029823580262444693
2034-11-15,3,2034-11-18,19,99.400572123819941,-0.75558485550388355,0.0047101566724734312
2034-11-15,4,2034-11-19,19,99.400857106661647,0.10525095629652981,6.7518853370529541E-06
2034-11-15,5,2034-11-20,19,99.401148841388689,-0.16838693388876891,-0.0015061375849825254
2034-11-15,6,2034-11-21,19,99.39993443853075,-0.44200995432490231,6.833363414671112E-06
2034-11-15,7,2034-11-22,19,99.398726869036224,,
2035-05-15,-7,2035-05-08,19,99.149934679187311,,
2035-05-15,-6,2035-05-09,19,99.148366700957723,-0.56761029289962295,2.5763073423945571E-05
2035-05-15,-5,2035-05-10,19,99.146824485801559,-0.56164767910097169,6.9087830070202472E-06
2035-05-15,-4,2035-05-11,19,99.145289179428403,-1.1431280660570664,-0.0031931026841363064
2035-05-15,-3,2035-05-12,19,99.14056077037111,-0.85291306927008037,0.0047833218446129422
2035-05-15,-2,2035-05-13,19,99.14061568315843,0.019890264050168582,-8.3782641979723849E-07
2035-05-15,-1,2035-05-14,19,99.14066975811933,-0.2722256170055104,-0.0015997971382688547
2035-05-15,0,2035-05-15,19,99.139124035941961,-0.43126134852759179,0.00072836847239443614
2035-05-15,1,2035-05-16,20,99.138306682236987,-0.42586489886907941,-0.00069879888522450528
2035-05-15,2,2035-05-17,20,99.136790529646788,-0.55330222463020107,5.121687252085394E-07
2035-05-15,3,2035-05-18,20,99.135274889225315,-1.0817048992914735,-0.0028958692901568384
2035-05-15,4,2035-05-19,20,99.130863379513684,-0.75185893468987075,0.0047032444386587713
2035-05-15,5,2035-05-20,20,99.131155114240713,0.10428851362771496,-1.2025543767890667E-05
2035-05-15,6,2035-05-21,20,99.131434823423973,-0.18267285282430379,-0.0015603655052842669
2035-05-15,7,2035-05-22,20,99.130154167101949,,
2035-11-15,-7,2035-11-08,20,98.840753661225619,,
2035-11-15,-6,2035-11-09,20,98.83912282408528,-1.5003635939734039,-0.0049594960972569879
2035-11-15,-5,2035-11-10,20,98.832532490847683,-1.1909882172862041,0.0066547036407484939
2035-11-15,-4,2035-11-11,20,98.832596861250835,0.023955062526574977,2.5198102804324662E-06
2035-11-15,-3,2035-11-12,20,98.832663751464267,0.02222904763726774,-1.1977426112252942E-05
2035-11-15,-2,2035-11-13,20,98.832718664251587,-0.28313799790335992,-0.0016612666590418712
2035-11-15,-1,2035-11-14,20,98.831112310379865,-0.58667281687981188,-1.9378285003313067E-06
2035-11-15,0,2035-11-15,20,98.829504018679643,-0.45361745339700832,0.00073100831333761107
2035-11-15,1,2035-11-16,21,98.828626735292758,-1.0425669819905536,-0.0039581290179597772
2035-11-15,2,2035-11-17,21,98.823791322887914,-0.87250653539776124,0.0048899670814819274
2035-11-15,3,2035-11-18,21,98.823845877564551,0.063844400858208417,0.00024072298019461869
2035-11-15,4,2035-11-19,21,98.824141155221383,-0.1898867306678298,-0.0016310305502003075
2035-11-15,5,2035-11-20,21,98.822805402328015,-0.49005100039114069,-1.3705174310985058E-05
2035-11-15,6,2035-11-21,21,98.821455944260336,-0.78860131432563207,-0.0016221869568369129
2035-11-15,7,2035-11-22,21,98.81848429923582,,
2036-05-15,-7,2036-05-08,21,98.540330693299808,,
2036-05-15,-6,2036-05-09,21,98.538646784948966,-1.2360803599660386,-0.0034052263666239924
2036-05-15,-5,2036-05-10,21,98.533557650231501,-0.91701948736226058,0.0051535051206172966
2036-05-15,-4,2036-05-11,21,98.533622020634652,0.023955062523981496,2.5198102662216115E-06
2036-05-15,-3,2036-05-12,21,98.53368891084807,-0.29039895680220695,-0.0017250075873960213
2036-05-15,-2,2036-05-13,21,98.532030793474092,-0.60541015494880668,-1.0811695716483882E-06
2036-05-15,-1,2036-05-14,21,98.530371594930543,-0.6059528601794284,-1.8925577194295329E-06
